Location,Title,Company,Url
"Monterrey, Nuevo León, Mexico","Data Engineer, Quality",Chubb,https://mx.linkedin.com/jobs/view/data-engineer-quality-at-chubb-3903533513?position=2&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=pvMuOdbz1bhyUorC7mPGGw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Quality Assurance Engineer for Backend Systems,Oowlish,https://mx.linkedin.com/jobs/view/quality-assurance-engineer-for-backend-systems-at-oowlish-3992212230?position=3&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=oy2xXGErKSTXzHnEOH3JVA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Azkait,https://mx.linkedin.com/jobs/view/data-engineer-at-azkait-3943983783?position=4&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=PJrpKQF%2B5urzOLbp7mgXwg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Software Engineer - OpenStack,Canonical,https://mx.linkedin.com/jobs/view/software-engineer-openstack-at-canonical-3966993927?position=5&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=17Qm2IlLPclADFCxLcEKzA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",UI UX Full Stack Engineer - Fully Remote - Mexico Only,Scalepex,https://mx.linkedin.com/jobs/view/ui-ux-full-stack-engineer-fully-remote-mexico-only-at-scalepex-3981115897?position=6&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=FQFqz8%2BkE6iMZq90Yx6dBA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Programmer Maintenance,The Hershey Company,https://mx.linkedin.com/jobs/view/programmer-maintenance-at-the-hershey-company-3981094106?position=7&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=pGAymTe4sbcT6glOzYZC6w%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer (Databricks/PySpark),BAT,https://mx.linkedin.com/jobs/view/data-engineer-databricks-pyspark-at-bat-3960322912?position=8&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=uV1eZvpmjrsGfH0KOI%2Braw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Platform Engineer Manager,Accenture México,https://mx.linkedin.com/jobs/view/data-platform-engineer-manager-at-accenture-m%C3%A9xico-3990355001?position=9&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=cFnPbW5mo5fxMvN%2FOXZCjw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Software Engineer - Cross-platform C++ - Multipass,Canonical,https://mx.linkedin.com/jobs/view/software-engineer-cross-platform-c%2B%2B-multipass-at-canonical-3999529714?position=10&pageNum=24&refId=8wOcQ3kTKMu0jeOmYyBVtA%3D%3D&trackingId=iuBHocEmRfr8VoThs0%2BIGA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico","Senior Engineer, Telemetry",Canonical,https://mx.linkedin.com/jobs/view/senior-engineer-telemetry-at-canonical-3988547599?position=1&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=GgrO2PQkuGiUUPdVC4jQlg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",AWS DevOps Engineer,Perficient,https://mx.linkedin.com/jobs/view/aws-devops-engineer-at-perficient-3955109588?position=2&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=YGbcy9sv6onJYJwY3uMhVQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Software Architect,Arca Continental,https://mx.linkedin.com/jobs/view/software-architect-at-arca-continental-3996478853?position=3&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=qU%2FN8ObZqKSUfcKGTRc8dg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Visualization Engineer,Softtek,https://mx.linkedin.com/jobs/view/data-visualization-engineer-at-softtek-4000572162?position=4&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=3uMqBboCWuq3N3XS5XmXeA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Senior Data Engineer (AWS),Inflection Point Systems,https://mx.linkedin.com/jobs/view/senior-data-engineer-aws-at-inflection-point-systems-3908191427?position=5&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=GA%2FIl4murcPvLcxZBvNowg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Full Stack Engineer - Payroll (Hybrid),Homebase,https://mx.linkedin.com/jobs/view/full-stack-engineer-payroll-hybrid-at-homebase-3998892152?position=6&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=U%2F1a%2BWGTYrXIJ2BYRgZkuw%3D%3D&trk=public_jobs_jserp-result_search-card
"Guadalupe, Nuevo León, Mexico",Software Commissioning Engineer,Dematic,https://mx.linkedin.com/jobs/view/software-commissioning-engineer-at-dematic-3934854469?position=7&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=KX818mwpYK2YHWrSU%2FowJQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Software Architect,GAC Solutions,https://mx.linkedin.com/jobs/view/software-architect-at-gac-solutions-3995432536?position=8&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=E3GyXlBgs%2FwM3mL%2BsawxFg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,"GSPANN Technologies, Inc",https://mx.linkedin.com/jobs/view/data-engineer-at-gspann-technologies-inc-3967865934?position=9&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=8g4j%2BmahMAfy5Si0%2FYOIEw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Middle Shopify Developer ID18345,AgileEngine,https://mx.linkedin.com/jobs/view/middle-shopify-developer-id18345-at-agileengine-3999977881?position=10&pageNum=25&refId=AA9yNdGAiZLo1kEO3Q640g%3D%3D&trackingId=V6GwZ9DjMrG%2BL4n046QhzA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Lead Development Lifecycle Engineer,Canonical,https://mx.linkedin.com/jobs/view/lead-development-lifecycle-engineer-at-canonical-3959498395?position=1&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=kfR%2FHEpym4UDph6jGl23RA%3D%3D&trk=public_jobs_jserp-result_search-card
"San Pedro Garza García, Nuevo León, Mexico",Cloud Observability Operations Engineer,SAP,https://mx.linkedin.com/jobs/view/cloud-observability-operations-engineer-at-sap-3983708504?position=2&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=bky8vfn2LetvLub%2FyxcQZg%3D%3D&trk=public_jobs_jserp-result_search-card
"Santa Catarina, Nuevo León, Mexico",Analista BI,DISRUPTING,https://mx.linkedin.com/jobs/view/analista-bi-at-disrupting-3989708516?position=3&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=xtk1ED2MtXjcn6MQ37cd9g%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",.NET Jr. Developer,Sequoia Connect,https://mx.linkedin.com/jobs/view/net-jr-developer-at-sequoia-connect-3958845779?position=4&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=PKdwKZ%2FddExQnT673eEIEg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Frontend Developer (Angular),HCLTech,https://mx.linkedin.com/jobs/view/frontend-developer-angular-at-hcltech-3976363699?position=5&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=%2Ft5xeseRvFm9wRGVckAjPA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Middle Shopify Developer ID18345,AgileEngine,https://mx.linkedin.com/jobs/view/middle-shopify-developer-id18345-at-agileengine-3999977881?position=6&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=0HxVaV6%2Fke8I%2FpbTxpmClw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",SQL Developer specialist,HCLTech,https://mx.linkedin.com/jobs/view/sql-developer-specialist-at-hcltech-3985018484?position=7&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=XgbvzgkrOt88sAbjgKyOAw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Analyst,Chubb,https://mx.linkedin.com/jobs/view/data-analyst-at-chubb-3941470641?position=8&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=vAfHj9H%2FNJWfrrSPO1rbMA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Middle RabbitMQ Developer  ID15660,AgileEngine,https://mx.linkedin.com/jobs/view/middle-rabbitmq-developer-id15660-at-agileengine-4001335683?position=9&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=jPFUqeufusYOrCizHGdS4A%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Chubb,https://mx.linkedin.com/jobs/view/data-engineer-at-chubb-3941471610?position=10&pageNum=26&refId=6jITv0aH2o6z2kOU1GO7zA%3D%3D&trackingId=LhERF7IG2sEyFKDiuJeaSA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Fullstack Developer (API and Integration),Chubb,https://mx.linkedin.com/jobs/view/fullstack-developer-api-and-integration-at-chubb-3870866385?position=1&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=qqQRJwTwNmMU2pFjyJ4q1g%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Middle RabbitMQ Developer ID15660,AgileEngine,https://mx.linkedin.com/jobs/view/middle-rabbitmq-developer-id15660-at-agileengine-4001477198?position=2&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=Rb58YEeb%2FkC8p3EPhzDBYw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Practicante de Ingeniería  - programador de macros,THREE Consultoría Medioambiental,https://mx.linkedin.com/jobs/view/practicante-de-ingenier%C3%ADa-programador-de-macros-at-three-consultor%C3%ADa-medioambiental-3831908145?position=3&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=C5CAMJCVUztXb5Ib7N7y%2Fw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Lead Site Reliability Engineer (Cloud Engineering),Tyson Mexico,https://mx.linkedin.com/jobs/view/lead-site-reliability-engineer-cloud-engineering-at-tyson-mexico-3970519768?position=4&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=m6LGLDb5Uj38szJxSFIhOw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Mobile Developer Android,Ingeniosi,https://mx.linkedin.com/jobs/view/mobile-developer-android-at-ingeniosi-3996920903?position=5&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=duPiyRe%2FN9VzacaFc53BSQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Infrastructure Engineers,Apex Systems,https://mx.linkedin.com/jobs/view/infrastructure-engineers-at-apex-systems-3969534220?position=6&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=gsrFXDcwV0XX3L4dPNsXOQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Monterrey - FRONT END .NET DEVELOPER,KYYBA Inc,https://mx.linkedin.com/jobs/view/monterrey-front-end-net-developer-at-kyyba-inc-3989458275?position=7&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=RJfvqqaNvp%2BBCez%2Fg8B1Ww%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Chubb,https://mx.linkedin.com/jobs/view/data-engineer-at-chubb-3897093236?position=8&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=AccgmeNM4KQxZJRtdKtnIQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Chubb,https://mx.linkedin.com/jobs/view/data-engineer-at-chubb-3897093237?position=9&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=ziURXAnsr16yAGEvNjFeNw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Chubb,https://mx.linkedin.com/jobs/view/data-engineer-at-chubb-3870861602?position=10&pageNum=27&refId=EP6csjpRdqBINHItX1eaVQ%3D%3D&trackingId=okQFaDK4P4IzuuwNzWrfzg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico","Telco Cloud Engineer (5G, OpenRan, Kubernetes, OpenStack)",Canonical,https://mx.linkedin.com/jobs/view/telco-cloud-engineer-5g-openran-kubernetes-openstack-at-canonical-4000590223?position=1&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=faMVVq5IJW7jFSd7USzDrg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Application Developer Client Delivery,Accenture México,https://mx.linkedin.com/jobs/view/application-developer-client-delivery-at-accenture-m%C3%A9xico-3983997504?position=2&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=SdYjobUpKWYs7%2BDUJ9PnvA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Monterrey - FRONT END .NET DEVELOPER,KYYBA Inc,https://mx.linkedin.com/jobs/view/monterrey-front-end-net-developer-at-kyyba-inc-3989458275?position=3&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=99Ak%2BascPDISJRMOV2qb%2BA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",.Net Power Platform Developer,Inflection Point Systems,https://mx.linkedin.com/jobs/view/net-power-platform-developer-at-inflection-point-systems-3966797203?position=4&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=p6%2FFNCVq71WLY5hVkpW61w%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Desarrollador BackEnd Net,CONSISS,https://mx.linkedin.com/jobs/view/desarrollador-backend-net-at-consiss-3999786686?position=5&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=x2XbB6SDZyFe%2FrIb34%2B9OQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Lead Development Lifecycle Engineer,Canonical,https://mx.linkedin.com/jobs/view/lead-development-lifecycle-engineer-at-canonical-3959498395?position=6&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=uGjLjHkgBKt%2FWU7Z62IRcA%3D%3D&trk=public_jobs_jserp-result_search-card
"Guadalupe, Nuevo León, Mexico",SAP Cloud Application Developer,Dematic,https://mx.linkedin.com/jobs/view/sap-cloud-application-developer-at-dematic-3839701668?position=7&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=wsAjesZ4uGkdAk9YBqdgXw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",.Net Developer with React / Node js,Sequoia Connect,https://mx.linkedin.com/jobs/view/net-developer-with-react-node-js-at-sequoia-connect-3994074212?position=8&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=ZEAobWMtsS8DIzE%2Bl1OH8Q%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Sr. C++ Engineer,Jules,https://mx.linkedin.com/jobs/view/sr-c%2B%2B-engineer-at-jules-3946358066?position=9&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=MkYtgFDqcoak1TLPIiqD%2Fw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Developer Dynamics F&O/ AX,TALTERE,https://mx.linkedin.com/jobs/view/developer-dynamics-f-o-ax-at-taltere-3960007730?position=10&pageNum=28&refId=dpKixI64Ho%2FEswhOZ0VxBQ%3D%3D&trackingId=f1FJSzjqYIeYO7sVF7dlAA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Developer Dynamics F&O/ AX,TALTERE,https://mx.linkedin.com/jobs/view/developer-dynamics-f-o-ax-at-taltere-3960007730?position=1&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=kFhD%2F6SyZS3s%2BtfPSnUm5A%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",.NET Jr. Developer,TigerTeam Capital Humano,https://mx.linkedin.com/jobs/view/net-jr-developer-at-tigerteam-capital-humano-3850205832?position=2&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=dDO5%2FkaiV86ki3roe%2F1%2B9Q%3D%3D&trk=public_jobs_jserp-result_search-card
"San Pedro Garza García, Nuevo León, Mexico",DevOps Engineer,SAP,https://mx.linkedin.com/jobs/view/devops-engineer-at-sap-3930625808?position=3&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=OkSijyiv5wHnrbsO6yNGrw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Rust Engineering Lead - Linux and Open Source,Canonical,https://mx.linkedin.com/jobs/view/rust-engineering-lead-linux-and-open-source-at-canonical-3960096303?position=4&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=jlckewx17OvcsVo6lLGsfg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Software Engineer - Data Infrastructure - Kafka,Canonical,https://mx.linkedin.com/jobs/view/software-engineer-data-infrastructure-kafka-at-canonical-3960300553?position=5&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=Mm9C6ImiIVE6FfVnXOjLrQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Community Engineer,Canonical,https://mx.linkedin.com/jobs/view/community-engineer-at-canonical-3966913432?position=6&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=fZ8HnB7QntVvxirZqmKD4Q%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",MTY-Software Architect with programming skills,KYYBA Inc,https://mx.linkedin.com/jobs/view/mty-software-architect-with-programming-skills-at-kyyba-inc-3989458279?position=7&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=tDIYfT2Alj2WmzfhlB0BSg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Juju Software Engineer (Go),Canonical,https://mx.linkedin.com/jobs/view/juju-software-engineer-go-at-canonical-3959706953?position=8&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=JRbAHn9C0bNHGCup2B9zNA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Power BI,NUBELITY,https://mx.linkedin.com/jobs/view/power-bi-at-nubelity-3998434613?position=9&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=GhHkaT5XupMadKxpj4jwFw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",.NET Jr. Developer,TigerTeam Capital Humano,https://mx.linkedin.com/jobs/view/net-jr-developer-at-tigerteam-capital-humano-3850211223?position=10&pageNum=29&refId=5Wex3PhymBiI4%2FR4hnaxVQ%3D%3D&trackingId=9u%2BMZHu%2FHyW9KVjlRqD2QA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",.NET Jr. Developer,TigerTeam Capital Humano,https://mx.linkedin.com/jobs/view/net-jr-developer-at-tigerteam-capital-humano-3850211223?position=1&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=bXiRb0sCqiPRsw57rKZ0vQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Power Apps Engineer,Sequoia Connect,https://mx.linkedin.com/jobs/view/power-apps-engineer-at-sequoia-connect-3961911262?position=2&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=Lz0%2BPExdFDLy61uEtysz%2Fw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Senior RabbitMQ Developer ID15660,AgileEngine,https://mx.linkedin.com/jobs/view/senior-rabbitmq-developer-id15660-at-agileengine-4001475282?position=3&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=u7KsmzyyiG5ULu14eYEErg%3D%3D&trk=public_jobs_jserp-result_search-card
"Guadalupe, Nuevo León, Mexico",Cloud Platform Engineer,Dematic,https://mx.linkedin.com/jobs/view/cloud-platform-engineer-at-dematic-3953757740?position=4&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=MM1ynWrWzZV5MlhLRNGT%2FA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Chubb,https://mx.linkedin.com/jobs/view/data-engineer-at-chubb-3934930720?position=5&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=0pFlskR2JojPr1iP3c%2FgZg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Net Developer,HCLTech,https://mx.linkedin.com/jobs/view/net-developer-at-hcltech-3986488769?position=6&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=tyjYpN58w2ATNVGGQOWN6A%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Tata Consultancy Services,https://mx.linkedin.com/jobs/view/data-engineer-at-tata-consultancy-services-3997354386?position=7&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=id%2BhNv60%2F65XWzsjawxQoA%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Software Engineering Intern,ZF Group,https://mx.linkedin.com/jobs/view/software-engineering-intern-at-zf-group-3985665083?position=8&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=57%2FoXpjI5heSSWWlKl6%2Fig%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Associate SQA Engineer,SWBC Mexico,https://mx.linkedin.com/jobs/view/associate-sqa-engineer-at-swbc-mexico-3934685742?position=9&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=36ME2tiqRSqhvR6Byov8hQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",SQL Developer,Tata Consultancy Services,https://mx.linkedin.com/jobs/view/sql-developer-at-tata-consultancy-services-3987134218?position=10&pageNum=30&refId=PbQ7%2Bwm%2F%2F0XjE%2BT4Zjr06w%3D%3D&trackingId=vmfI2L%2FgLLfSn%2BO4gm07cQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Santa Catarina, Nuevo León, Mexico",.NET Full Stack Developer,LTIMindtree,https://mx.linkedin.com/jobs/view/net-full-stack-developer-at-ltimindtree-3988438809?position=1&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=roxSeugt7h65qVA48X9Uxw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Software Engineering Intern,ZF Group,https://mx.linkedin.com/jobs/view/software-engineering-intern-at-zf-group-3985662036?position=2&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=OJfiMR%2F8PYHQ3uUogHkWMQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Chubb,https://mx.linkedin.com/jobs/view/data-engineer-at-chubb-3870863545?position=3&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=NAtkyfa4QYkYVKPTzgc0Vw%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Engineer,Chubb,https://mx.linkedin.com/jobs/view/data-engineer-at-chubb-3870861600?position=4&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=omm4PJ3BfI3oohtz4qS2Eg%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Developer Full Stack Senior  C# / React,Azkait,https://mx.linkedin.com/jobs/view/developer-full-stack-senior-c%23-react-at-azkait-3978394679?position=5&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=umdVk9lwIIaBK%2FDXNZ1wKQ%3D%3D&trk=public_jobs_jserp-result_search-card
"San Pedro Garza García, Nuevo León, Mexico",Product Data Analyst,Steelcase,https://mx.linkedin.com/jobs/view/product-data-analyst-at-steelcase-3995105336?position=6&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=IslRL%2B7Be4zHwHxw%2Fwl%2BvQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Linux Kernel Engineer,Canonical,https://mx.linkedin.com/jobs/view/linux-kernel-engineer-at-canonical-3967249584?position=8&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=zklvPcliVhXbPZ%2FAypge0g%3D%3D&trk=public_jobs_jserp-result_search-card
"Monterrey, Nuevo León, Mexico",Data Analyst,Chubb,https://mx.linkedin.com/jobs/view/data-analyst-at-chubb-3870865425?position=9&pageNum=31&refId=1J3VJ%2BgUpr%2FTA7l9G1%2FMmw%3D%3D&trackingId=DgTXvW4cq8x8Ol%2Fpl4epUA%3D%3D&trk=public_jobs_jserp-result_search-card
